WP_009163487.1	gnl|META|BSU38300-MONOMER	3.5e-33	37.1	248	138.3	58.1	90.7
WP_009163487.1	gnl|META|THZ-KIN-MONOMER	6.1e-30	38.4	242	127.5	51.7	88.8
WP_009163488.1	gnl|META|DALADALALIGA-MONOMER	2.3e-69	42.1	354	258.8	61.0	97.2
WP_009163488.1	gnl|META|G185E-7236-MONOMER	5.2e-69	43.7	364	257.7	57.4	97.5
WP_009163488.1	gnl|META|MONOMER-15463	6.7e-69	41.4	348	257.3	60.3	97.5
WP_009163488.1	gnl|META|MONOMER-15480	8.5e-64	38.3	345	240.4	58.3	96.1
WP_009163488.1	gnl|META|MONOMER-15466	3.2e-63	40.2	348	238.4	56.9	95.8
WP_009163489.1	gnl|META|PD00232	1.7e-06	22.8	206	49.7	43.7	71.0
WP_009163490.1	gnl|META|NIKA-MONOMER	8.3e-28	25.1	455	121.3	45.1	84.0
WP_009163492.1	gnl|META|BSU15490-MONOMER	2.6e-48	38.1	302	188.7	57.6	96.8
WP_009163493.1	gnl|META|GLYOXI-MONOMER	3.1e-10	32.8	122	60.8	54.9	92.6
WP_009163496.1	gnl|META|POTI-MONOMER	3.8e-03	41.5	53	39.7	58.5	8.7
WP_009163497.1	gnl|META|MALK-MONOMER	1.0e-52	34.0	368	204.1	49.2	67.6
WP_009163497.1	gnl|META|UGPC-MONOMER	1.5e-48	31.4	392	190.3	46.4	71.0
WP_009163498.1	gnl|META|MONOMER-5821	1.4e-22	41.7	120	102.1	65.0	88.8
WP_009163499.1	gnl|META|OPPF-MONOMER	2.6e-64	47.0	279	241.9	66.7	85.7
WP_009163499.1	gnl|META|YLIA-MONOMER	4.1e-62	44.7	311	234.6	62.4	94.9
WP_009163500.1	gnl|META|OPPD-MONOMER	9.0e-74	46.3	311	273.5	65.3	88.6
WP_009163500.1	gnl|META|DPPD-MONOMER	5.6e-68	46.2	292	254.2	63.7	83.2
WP_009163500.1	gnl|META|YLIA-MONOMER	4.0e-66	46.8	278	248.1	68.0	77.5
WP_009163501.1	gnl|META|OPPC-MONOMER	3.3e-22	26.7	300	102.1	48.7	90.8
WP_009163509.1	gnl|META|EG10880-MONOMER	1.2e-30	60.4	111	128.6	77.5	94.9
WP_009163510.1	gnl|META|EG11023-MONOMER	1.1e-56	46.0	224	216.9	66.1	58.2
WP_009163513.1	gnl|META|EG10915-MONOMER	1.4e-12	44.7	76	68.2	65.8	84.1
WP_009163515.1	gnl|META|MONOMER-14351	4.3e-42	35.0	326	168.3	49.4	84.0
WP_009163515.1	gnl|META|MONOMER-20584	1.0e-38	32.6	328	157.1	50.3	84.3
WP_009163518.1	gnl|META|MONOMER-20145	2.5e-64	38.2	380	242.3	57.9	94.4
