gnl|META|MONOMER-11768	WP_124021391.1	1.0e-80	48.4	304	294.7	63.5	79.0
gnl|META|MONOMER-11763	WP_048213662.1	8.9e-43	37.5	277	168.3	52.7	85.6
gnl|META|MONOMER-11759	WP_124020725.1	1.7e-03	51.3	39	38.5	69.2	7.7
gnl|META|MONOMER-11759	WP_124021442.1	2.2e-03	43.2	44	38.1	61.4	8.7
gnl|META|MONOMER-11759	WP_101742250.1	8.5e-03	48.7	39	36.2	66.7	7.7
gnl|META|MONOMER-11759	WP_115601393.1	1.5e-02	48.7	39	35.4	64.1	7.7
gnl|META|MONOMER-11752	WP_124021576.1	6.0e-02	43.3	30	33.1	80.0	7.2
gnl|META|MONOMER-11751	WP_048213933.1	4.6e-01	42.4	33	30.0	57.6	8.2
gnl|META|MONOMER-11719	WP_101741741.1	3.3e-60	35.3	346	226.5	55.8	91.4
gnl|META|MONOMER-11714	WP_124021467.1	7.2e-47	36.5	274	181.8	58.0	94.5
gnl|META|MONOMER-11712	WP_003022963.1	3.1e-07	28.9	135	51.2	45.9	21.8
gnl|META|MONOMER-11712	WP_124021095.1	1.2e-06	29.3	116	49.3	47.4	18.9
gnl|META|MONOMER-11700	WP_048213230.1	3.1e-48	35.2	293	186.4	53.9	94.5
gnl|META|MONOMER-11700	WP_048211726.1	1.7e-46	34.9	295	180.6	53.9	94.2
gnl|META|MONOMER-11699	WP_042312416.1	3.8e-19	32.1	218	90.1	45.9	55.6
gnl|META|MONOMER-11697	WP_042312416.1	1.6e-33	34.9	252	137.5	55.2	84.8
gnl|META|MONOMER-11695	WP_124022104.1	2.4e-15	26.4	178	77.4	46.1	49.9
gnl|META|MONOMER-11695	WP_124021804.1	4.4e-14	29.3	147	73.2	46.3	40.8
gnl|META|MONOMER-11693	WP_115643477.1	1.2e-36	29.9	388	148.3	48.2	99.0
gnl|META|MONOMER-11693	WP_003018898.1	1.6e-33	27.0	344	137.9	46.2	89.1
gnl|META|MONOMER-11692	WP_003018898.1	1.3e-36	24.8	375	148.3	48.5	86.6
gnl|META|MONOMER-11692	WP_115643477.1	3.0e-33	26.6	353	137.1	48.4	81.2
gnl|META|MONOMER-11691	WP_003018014.1	2.6e-79	48.1	295	289.7	68.1	95.4
gnl|META|MONOMER-11687	WP_124021864.1	6.8e-103	44.8	462	368.6	61.3	97.2
gnl|META|MONOMER-11686	WP_003022925.1	5.4e-59	33.3	415	222.6	53.3	97.9
gnl|META|MONOMER-11684	WP_124021497.1	3.8e-12	23.3	232	66.6	43.1	70.3
gnl|META|MONOMER-11666	WP_048212434.1	3.3e-52	44.0	298	199.9	57.4	78.6
gnl|META|MONOMER-11664	WP_048213366.1	1.8e-45	34.5	293	177.2	54.6	99.3
gnl|META|MONOMER-11664	WP_126320218.1	1.8e-40	36.8	291	160.6	51.5	98.3
gnl|META|MONOMER-11663	WP_124021177.1	2.0e-52	30.1	482	201.1	49.4	96.0
gnl|META|MONOMER-11663	WP_124020941.1	1.6e-49	27.0	430	191.4	49.5	86.1
gnl|META|MONOMER-11663	WP_048212989.1	2.5e-47	26.4	470	184.1	46.4	94.2
gnl|META|MONOMER-11663	WP_061067939.1	9.5e-47	29.7	461	182.2	46.0	92.0
gnl|META|MONOMER-11634	WP_124021049.1	9.2e-01	32.6	46	28.9	43.5	13.5
gnl|META|MONOMER-11617	WP_124021273.1	2.1e-105	50.5	396	376.7	66.9	98.0
gnl|META|MONOMER-11616	WP_101741874.1	1.2e-287	84.6	552	982.6	91.5	99.1
gnl|META|MONOMER-11614	WP_124021802.1	5.5e-01	39.2	51	30.0	47.1	11.0
gnl|META|MONOMER-1161	WP_005122303.1	1.3e-100	46.4	392	360.9	65.1	93.1
gnl|META|MONOMER-11609	WP_124021270.1	3.5e-113	46.4	468	402.9	65.6	91.7
gnl|META|MONOMER-11608	WP_124021270.1	5.4e-223	79.1	503	767.7	87.9	98.6
gnl|META|MONOMER-11606	WP_003027056.1	1.9e-16	25.7	280	80.9	46.8	85.3
gnl|META|MONOMER-116	WP_124021646.1	2.1e-50	32.9	438	194.1	48.4	97.5
gnl|META|MONOMER-11583	WP_101742956.1	3.6e-01	26.4	91	30.8	47.3	16.6
gnl|META|MONOMER-11569	WP_003027056.1	1.5e-54	38.2	304	207.6	57.9	83.6
gnl|META|MONOMER-11563	WP_124021796.1	2.9e-03	24.6	333	37.4	39.0	82.4
gnl|META|MONOMER-11561	WP_048213616.1	5.5e-01	36.4	44	30.4	54.5	7.5
gnl|META|MONOMER-11561	WP_061066899.1	5.5e-01	31.1	74	30.4	48.6	12.2
gnl|META|MONOMER-11560	WP_048213689.1	1.5e-100	43.0	484	360.9	60.1	96.0
gnl|META|MONOMER-11558	WP_003027056.1	2.0e-53	40.0	295	203.8	58.3	90.6
gnl|META|MONOMER-11557	WP_003027056.1	7.7e-50	38.4	294	191.8	57.8	89.4
gnl|META|MONOMER-11556	WP_003024678.1	5.2e-37	73.7	99	147.5	86.9	99.0
gnl|META|MONOMER-11555	WP_124021432.1	2.1e-30	62.4	101	125.6	72.3	100.0
gnl|META|MONOMER-11554	WP_124021433.1	4.8e-236	69.3	566	811.2	80.9	99.3
gnl|META|MONOMER-11552	WP_003027056.1	1.3e-09	27.6	199	58.2	44.7	60.8
gnl|META|MONOMER-11551	WP_124021722.1	1.1e-04	27.8	97	42.0	47.4	24.5
gnl|META|MONOMER-11551	WP_124020938.1	3.3e-04	25.8	132	40.4	44.7	32.3
gnl|META|MONOMER-11550	WP_124021315.1	3.0e-04	28.4	141	40.8	44.0	29.5
gnl|META|MONOMER-11549	WP_124021796.1	1.1e-10	23.3	348	62.0	42.2	85.4
gnl|META|MONOMER-11548	WP_124021315.1	3.0e-08	32.1	131	54.3	51.1	26.0
gnl|META|MONOMER-11537	WP_115601603.1	4.0e-179	74.1	421	621.7	84.6	99.1
gnl|META|MONOMER-11534	WP_124021474.1	1.4e-08	22.1	340	55.1	39.4	82.5
gnl|META|MONOMER-11526	WP_048213535.1	3.6e-161	67.3	404	562.0	80.2	99.5
gnl|META|MONOMER-11526	WP_061067774.1	1.1e-146	60.7	399	513.8	76.4	98.3
gnl|META|MONOMER-11525	WP_101741722.1	1.3e-95	52.2	341	344.0	68.6	99.7
gnl|META|MONOMER-11524	WP_101741722.1	6.7e-60	38.0	337	225.3	57.9	99.4
gnl|META|MONOMER-11506	WP_124021474.1	1.6e-09	20.2	337	58.2	38.9	82.3
gnl|META|MONOMER-115	WP_124021648.1	1.4e-20	35.9	206	94.0	49.0	95.2
gnl|META|MONOMER-114	WP_048211986.1	1.9e-16	30.6	180	81.3	48.3	43.6
gnl|META|MONOMER-11393	WP_048212488.1	1.3e-34	33.6	268	141.0	51.9	93.1
gnl|META|MONOMER-11388	WP_003838629.1	9.4e-133	77.2	307	467.2	86.6	97.2
gnl|META|MONOMER-11384	WP_115600878.1	2.7e-165	84.1	333	575.5	92.8	94.6
gnl|META|MONOMER-11352	WP_124022098.1	2.3e-63	44.0	268	236.5	64.2	97.5
gnl|META|MONOMER-11351	WP_061068352.1	1.5e-21	43.1	102	96.3	62.7	94.4
gnl|META|MONOMER-11350	WP_124022097.1	7.8e-47	32.6	390	182.2	50.5	94.9
gnl|META|MONOMER-113	WP_048211982.1	1.6e-13	27.7	260	70.9	44.2	94.3
gnl|META|MONOMER-11205	WP_048212832.1	2.3e-07	21.9	310	51.6	38.7	49.0
gnl|META|MONOMER-11204	WP_124020772.1	4.8e-52	42.7	309	199.1	57.9	97.5
