WP_000662263.1	gnl|META|MONOMER-20496	1.0e-12	33.6	134	70.1	51.5	52.9
WP_002294507.1	gnl|META|YML022W-MONOMER	4.0e-14	35.8	137	74.3	53.3	75.4
WP_006784010.1	gnl|META|EG10892-MONOMER	2.4e-08	71.8	39	53.1	82.1	88.6
WP_006784426.1	gnl|META|EG10906-MONOMER	1.8e-50	55.8	156	194.9	79.5	100.0
WP_006784432.1	gnl|META|EG10883-MONOMER	1.8e-08	37.6	85	54.7	58.8	89.4
WP_006784454.1	gnl|META|EG11232-MONOMER	8.4e-07	57.9	38	47.8	73.7	100.0
WP_006784586.1	gnl|META|EG10917-MONOMER	2.2e-17	56.1	66	84.0	78.8	85.7
WP_006785196.1	gnl|META|MONOMER-13099	5.5e-174	71.5	432	606.7	81.9	100.0
WP_006785196.1	gnl|META|MONOMER-13054	1.8e-169	68.9	431	591.7	81.9	99.5
WP_006785196.1	gnl|META|ENOLASE-MONOMER	2.0e-160	67.6	426	561.6	77.7	98.4
WP_009606657.1	gnl|META|MONOMER-14495	8.7e-02	35.9	39	32.0	56.4	58.2
WP_009606657.1	gnl|META|MONOMER-14496	3.3e-01	26.6	64	30.0	48.4	85.1
WP_055164376.1	gnl|META|G6131-MONOMER	1.2e-24	29.5	332	110.2	51.2	96.6
WP_055164571.1	gnl|META|CPXR-MONOMER	2.6e-34	37.3	225	141.7	57.3	95.6
WP_055241097.1	gnl|META|EG10344-MONOMER	1.3e-31	29.7	377	133.7	46.4	86.9
WP_055241108.1	gnl|META|EG11440-MONOMER	1.3e-12	31.2	138	69.3	55.1	75.0
WP_055241112.1	gnl|META|EG11239-MONOMER	4.8e-16	28.1	260	81.3	45.4	92.6
WP_055241112.1	gnl|META|EG11195-MONOMER	8.1e-16	28.5	270	80.5	44.8	98.0
WP_055241112.1	gnl|META|BSU04040-MONOMER	4.0e-15	29.1	247	78.2	44.9	94.5
WP_055241114.1	gnl|META|MONOMER-8501	2.3e-02	27.6	76	37.0	48.7	13.5
WP_055241118.1	gnl|META|BAI3OXOEUBSP-MONOMER	1.3e-01	59.3	27	33.1	70.4	12.2
WP_055241118.1	gnl|META|MONOMER-14618	1.7e-01	28.6	63	32.7	52.4	28.4
WP_055241118.1	gnl|META|MONOMER-18916	2.9e-01	32.7	49	32.0	51.0	22.1
WP_055241118.1	gnl|META|MONOMER-15467	3.8e-01	39.0	41	31.6	51.2	18.5
WP_055241120.1	gnl|META|BAI3OXOEUBSP-MONOMER	2.6e-02	64.3	28	35.4	71.4	12.6
WP_055241120.1	gnl|META|MONOMER-18916	1.3e-01	32.7	49	33.1	53.1	22.1
WP_055241137.1	gnl|META|G7530-MONOMER	2.9e-37	41.1	197	151.4	59.4	99.0
WP_055241147.1	gnl|META|PD00237	1.3e-03	35.2	54	38.1	59.3	77.1
WP_055241147.1	gnl|META|NARL-MONOMER	1.3e-03	34.0	53	38.1	60.4	75.7
WP_055241181.1	gnl|META|BSU29580-MONOMER	3.1e-110	51.4	389	394.8	69.2	95.1
WP_055241189.1	gnl|META|EG10903-MONOMER	1.3e-48	50.5	206	189.1	67.0	100.0
WP_055241202.1	gnl|META|PHET-MONOMER	1.8e-133	38.3	814	473.0	55.4	99.9
WP_055241204.1	gnl|META|PHES-MONOMER	1.3e-88	47.8	341	322.8	66.9	99.7
WP_055241207.1	gnl|META|BSU25180-MONOMER	4.8e-36	38.5	231	147.5	54.1	98.2
WP_055241209.1	gnl|META|RPOD-MONOMER	3.5e-86	62.5	259	315.1	81.1	56.4
WP_055241209.1	gnl|META|RPOD-MONOMER	1.3e-08	25.9	139	57.4	49.6	30.5
WP_055241225.1	gnl|META|MONOMER-17487	9.3e-01	30.6	49	30.8	53.1	15.2
WP_055241231.1	gnl|META|EG10423-MONOMER	8.7e-141	36.0	808	497.3	57.4	95.3
WP_055241235.1	gnl|META|MONOMER-14087	8.8e-39	50.5	200	156.4	63.5	98.5
WP_055241271.1	gnl|META|G6364-MONOMER	8.2e-105	44.5	443	377.1	65.0	87.6
WP_055241284.1	gnl|META|GLNS-MONOMER	2.0e-168	53.7	542	588.6	70.1	98.4
WP_055241302.1	gnl|META|MONOMER-5946	8.5e-172	50.8	557	599.7	67.0	99.3
WP_055241311.1	gnl|META|MONOMER-20002	1.5e-53	33.9	369	206.5	53.4	96.6
WP_055241320.1	gnl|META|CPXR-MONOMER	6.7e-22	31.4	207	100.5	50.2	88.9
WP_055241325.1	gnl|META|HOLO-ACP-SYNTH-MONOMER	2.9e-10	36.1	122	60.8	57.4	96.5
WP_055241328.1	gnl|META|EG10600-MONOMER	3.3e-15	42.1	95	77.0	71.6	98.9
WP_055241331.1	gnl|META|FGAMSYN-MONOMER	7.4e-01	30.5	59	30.8	47.5	23.1
WP_055241346.1	gnl|META|G6991-MONOMER	1.9e-11	31.8	129	65.9	55.0	54.3
WP_055241348.1	gnl|META|EG11757-MONOMER	3.5e-19	34.7	144	90.9	53.5	93.9
WP_055241362.1	gnl|META|ASNS-MONOMER	2.2e-152	58.4	447	535.0	74.0	95.7
WP_055241368.1	gnl|META|EG10915-MONOMER	4.0e-10	41.9	74	60.1	62.2	80.0
WP_055241371.1	gnl|META|HS02935-MONOMER	2.1e-01	38.4	73	32.7	49.3	25.1
WP_055241390.1	gnl|META|MONOMER-16620	1.1e-17	28.4	292	87.0	45.2	83.8
WP_055241390.1	gnl|META|MONOMER-16296	2.1e-16	27.5	273	82.8	47.3	79.6
WP_055241402.1	gnl|META|G1I0R-14-MONOMER	5.0e-04	25.8	128	41.6	45.3	36.1
WP_055241413.1	gnl|META|PROS-MONOMER	3.4e-112	39.9	566	401.4	54.1	98.1
WP_055241418.1	gnl|META|AT5G62790-MONOMER	7.0e-96	46.0	385	347.1	67.3	97.9
WP_055241418.1	gnl|META|MONOMER-16159	5.0e-94	46.0	385	340.9	67.3	97.9
WP_055241452.1	gnl|META|UMPKI-MONOMER	8.8e-57	46.1	232	216.5	67.2	97.5
WP_055241456.1	gnl|META|EG10901-MONOMER	8.8e-68	55.6	223	253.1	72.2	90.7
WP_055241462.1	gnl|META|EG10436-MONOMER	4.7e-10	27.5	160	61.6	52.5	50.5
WP_055241468.1	gnl|META|EG10375-MONOMER	1.4e-12	42.2	90	70.5	61.1	20.8
WP_055241470.1	gnl|META|EG11013-MONOMER	1.1e-131	39.6	733	466.8	56.6	99.4
WP_055241474.1	gnl|META|EG10861-MONOMER	6.4e-45	47.6	189	177.2	66.1	73.8
WP_055241476.1	gnl|META|G7319-MONOMER	7.0e-08	28.3	187	54.3	43.9	53.6
WP_055241478.1	gnl|META|EG10530-MONOMER	9.7e-11	23.7	241	63.2	39.4	88.6
