WP_004351099.1	gnl|META|EG10892-MONOMER	1.1e-09	71.1	45	57.8	77.8	88.2
WP_006283658.1	gnl|META|EG10909-MONOMER	2.7e-23	52.0	100	104.0	75.0	99.0
WP_006846254.1	gnl|META|MONOMER-14609	1.5e-31	48.5	132	132.1	66.7	83.5
WP_006846259.1	gnl|META|EG11158-MONOMER	3.7e-15	29.9	177	77.8	48.0	95.6
WP_006846261.1	gnl|META|YHR144C-MONOMER	1.0e-18	34.0	144	89.4	55.6	88.7
WP_006846262.1	gnl|META|EG11441-MONOMER	2.5e-128	37.9	691	455.7	57.0	98.0
WP_006846262.1	gnl|META|EG10212-MONOMER	4.8e-119	36.7	686	424.9	55.7	98.0
WP_006846264.1	gnl|META|MONOMER-18021	1.4e-52	39.3	275	203.0	61.1	77.9
WP_006846267.1	gnl|META|G7167-MONOMER	3.6e-37	32.9	304	151.8	52.3	93.8
WP_006846267.1	gnl|META|MONOMER-20009	8.4e-34	31.5	321	140.6	51.4	98.1
WP_006846271.1	gnl|META|MONOMER-18910	2.5e-63	47.7	260	238.4	70.4	95.2
WP_006846275.1	gnl|META|EG11503-MONOMER	6.0e-39	35.3	221	157.1	56.1	96.5
WP_006846276.1	gnl|META|MONOMER-17963	5.8e-52	33.3	414	201.4	49.5	86.1
WP_006846277.1	gnl|META|BSU05900-MONOMER	1.7e-35	29.1	374	146.4	46.5	98.4
WP_006846279.1	gnl|META|TETRAACYLDISACC4KIN-MONOMER	3.5e-26	29.3	307	115.5	47.6	77.7
WP_006846280.1	gnl|META|EG10968-MONOMER	7.8e-70	32.6	574	261.2	48.4	93.8
WP_006846283.1	gnl|META|G7098-MONOMER	3.6e-54	46.4	235	208.0	61.7	86.7
WP_006846283.1	gnl|META|MONOMER-15979	9.7e-52	43.4	249	199.9	61.8	91.1
WP_006846287.1	gnl|META|MONOMER-13383	4.7e-51	32.4	482	198.4	48.1	98.2
WP_006846287.1	gnl|META|MONOMER-13384	3.7e-48	30.3	478	188.7	46.0	98.0
WP_006846288.1	gnl|META|EG10600-MONOMER	4.4e-09	37.5	96	56.6	58.3	98.9
WP_006846289.1	gnl|META|EG10599-MONOMER	1.0e-177	61.7	525	619.4	77.5	96.9
WP_006846292.1	gnl|META|G1G01-443-MONOMER	4.8e-21	33.1	248	97.8	45.2	96.8
WP_006846293.1	gnl|META|GMP-SYN-MONOMER	8.4e-148	50.4	550	520.0	66.4	99.8
WP_006846293.1	gnl|META|YMR217W-MONOMER	3.5e-138	46.7	546	488.0	65.4	100.0
WP_006846294.1	gnl|META|EG11180-MONOMER	1.1e-35	59.1	137	145.6	73.7	96.5
WP_006846296.1	gnl|META|GAPDH-A-MONOMER	7.1e-108	61.1	339	386.7	71.1	98.8
WP_006846297.1	gnl|META|EG10595-MONOMER	7.8e-32	32.3	328	134.0	50.3	96.6
WP_006846298.1	gnl|META|G7123-MONOMER	3.0e-04	25.3	217	42.4	43.8	67.0
WP_006846299.1	gnl|META|YKL182W-MONOMER	8.8e-01	29.8	57	30.4	52.6	24.4
WP_006846301.1	gnl|META|MONOMER-20063	2.4e-20	26.5	302	96.3	45.4	67.1
WP_006846303.1	gnl|META|MONOMER-16529	3.1e-34	27.2	423	142.9	44.9	64.9
WP_006846304.1	gnl|META|MONOMER-15662	6.8e-06	28.3	265	48.9	40.8	31.9
