WP_002586626.1	gnl|META|MONOMER-13249	2.1e-03	35.8	53	39.3	60.4	20.4
WP_002586626.1	gnl|META|EG11247-MONOMER	1.3e-02	37.0	46	36.6	56.5	18.0
WP_002586626.1	gnl|META|MONOMER-20135	1.8e-02	26.4	110	36.2	46.4	41.6
WP_002586626.1	gnl|META|MONOMER-19407	2.3e-02	22.3	103	35.8	47.6	38.0
WP_002586627.1	gnl|META|EG10529-MONOMER	5.9e-23	25.3	435	105.5	42.1	65.4
WP_003505396.1	gnl|META|MONOMER-2263	6.6e-02	26.5	151	35.0	47.7	32.7
WP_003693048.1	gnl|META|CPXR-MONOMER	2.6e-32	37.1	229	135.2	57.2	92.8
WP_003865061.1	gnl|META|EG10442-MONOMER	1.2e-01	38.1	42	31.6	61.9	61.8
WP_004054229.1	gnl|META|EG10920-MONOMER	6.3e-09	54.5	55	55.5	70.9	94.8
WP_004612407.1	gnl|META|MONOMER-2363	8.0e-02	50.0	26	33.1	69.2	19.0
WP_004614945.1	gnl|META|CPXR-MONOMER	2.0e-21	31.3	230	99.0	49.6	97.4
WP_004850597.1	gnl|META|AT4G09020-MONOMER	2.1e-01	31.9	47	33.1	55.3	12.9
WP_004853467.1	gnl|META|BSU14520-MONOMER	4.2e-01	31.2	64	30.8	51.6	42.8
WP_005333415.1	gnl|META|CPXR-MONOMER	3.7e-05	35.1	74	43.5	51.4	87.1
WP_005333429.1	gnl|META|MONOMER-17844	1.5e-11	31.3	150	65.9	49.3	71.4
WP_005333440.1	gnl|META|CPXR-MONOMER	3.9e-30	34.4	224	127.9	55.4	95.6
WP_005333466.1	gnl|META|MONOMER-18948	6.5e-01	41.0	39	30.4	56.4	22.7
WP_005333473.1	gnl|META|G185E-7593-MONOMER	9.2e-02	32.4	74	35.0	50.0	11.9
WP_005333473.1	gnl|META|EG11881-MONOMER	1.2e-01	32.8	64	34.7	50.0	9.6
WP_005333473.1	gnl|META|EG11506-MONOMER	2.7e-01	45.0	40	33.5	60.0	6.6
WP_005333473.1	gnl|META|EG10159-MONOMER	6.0e-01	30.1	73	32.3	46.6	10.9
WP_005333531.1	gnl|META|MONOMER-1055	1.1e-03	62.5	24	38.5	87.5	31.2
WP_005333533.1	gnl|META|CPXR-MONOMER	1.8e-19	30.1	229	92.4	49.8	96.4
WP_005333534.1	gnl|META|G6318-MONOMER	2.4e-17	25.8	244	86.3	49.2	57.8
WP_005333534.1	gnl|META|BAES-MONOMER	2.7e-16	25.2	278	82.8	42.8	66.4
WP_005333534.1	gnl|META|PHOR-MONOMER	1.7e-15	24.7	231	80.1	47.2	54.7
WP_005333536.1	gnl|META|MACB	2.8e-44	42.7	225	174.9	65.8	96.5
WP_005333536.1	gnl|META|ABC-MONOMER	2.3e-41	38.1	223	165.2	62.8	95.7
WP_005333791.1	gnl|META|EG10613-MONOMER	1.0e-58	30.2	477	224.2	53.7	81.0
WP_005335451.1	gnl|META|MONOMER-20005	1.5e-11	30.2	182	65.9	51.6	86.8
WP_005335881.1	gnl|META|EG10239-MONOMER	2.2e-09	50.0	58	58.9	65.5	24.2
WP_005335912.1	gnl|META|MONOMER-16304	4.7e-01	41.4	29	30.4	62.1	23.2
WP_005339020.1	gnl|META|EG11232-MONOMER	2.0e-08	63.2	38	53.1	78.9	100.0
WP_005360251.1	gnl|META|G1I0R-1336-MONOMER	2.7e-23	31.6	209	105.5	51.7	72.1
WP_005360258.1	gnl|META|MONOMER-15681	3.1e-52	35.3	320	201.8	53.1	96.0
WP_005360258.1	gnl|META|MONOMER-15684	6.9e-52	39.0	318	200.7	52.5	95.4
WP_005424130.1	gnl|META|EG10442-MONOMER	1.0e-01	42.4	33	32.7	75.8	23.9
WP_005609481.1	gnl|META|BSU02750-MONOMER	2.0e-32	36.7	215	135.6	59.5	86.1
WP_005609481.1	gnl|META|YBHF-MONOMER	3.1e-30	33.5	212	128.3	57.5	86.5
WP_006857095.1	gnl|META|ATOS-MONOMER	1.7e-04	35.8	67	41.6	53.7	63.2
WP_008368411.1	gnl|META|YCEE-MONOMER	4.2e-08	23.8	362	55.5	40.9	91.8
WP_008368479.1	gnl|META|EG10697-MONOMER	1.5e-51	27.9	434	199.9	49.1	99.3
WP_008368491.1	gnl|META|FRUB-MONOMER	5.6e-09	38.1	84	56.2	58.3	95.4
WP_008368491.1	gnl|META|PTSH-MONOMER	8.1e-08	35.3	85	52.4	57.6	97.7
WP_008368496.1	gnl|META|GLNP-MONOMER	1.2e-33	39.3	206	139.4	65.0	95.8
WP_008368499.1	gnl|META|MONOMER-17780	5.1e-52	32.7	456	201.4	48.7	96.1
WP_008368500.1	gnl|META|AT4G33680-MONOMER	4.5e-93	44.6	404	337.8	61.6	99.5
WP_008368501.1	gnl|META|DIAMINOPIMEPIM-MONOMER	1.2e-54	38.8	286	209.5	54.5	100.0
WP_008368507.1	gnl|META|PHOR-MONOMER	1.9e-33	34.4	250	139.8	51.6	56.2
WP_008368508.1	gnl|META|CPXR-MONOMER	1.3e-30	34.4	227	129.4	57.7	96.0
WP_008368513.1	gnl|META|PSTA-MONOMER	5.7e-21	32.6	221	97.8	54.8	74.2
WP_008368514.1	gnl|META|PSTC-MONOMER	2.0e-29	31.7	278	125.9	52.9	89.9
WP_008368534.1	gnl|META|MONOMER-17001	3.4e-52	36.0	328	201.8	54.3	90.4
WP_008368536.1	gnl|META|G6340-MONOMER	6.8e-24	35.6	163	106.7	58.3	97.0
WP_008368538.1	gnl|META|MONOMER-15056	1.1e-25	33.7	184	112.8	53.8	97.4
WP_008368546.1	gnl|META|BSU02750-MONOMER	7.6e-23	30.8	198	104.0	54.5	67.4
WP_008368546.1	gnl|META|YBHF-MONOMER	1.2e-20	29.1	223	96.7	51.1	75.4
WP_008368546.1	gnl|META|ABC-MONOMER	3.5e-20	30.4	217	95.1	51.6	71.6
WP_008368564.1	gnl|META|SYNPCC7942_0260-MONOMER	9.6e-220	49.4	808	759.6	71.2	98.3
WP_008368570.1	gnl|META|PHOSGLUCOSAMINEMUT-MONOMER	1.4e-84	41.3	441	309.7	56.9	98.0
WP_008368572.1	gnl|META|TRPS-MONOMER	1.9e-31	28.5	340	132.9	48.5	93.6
WP_008368584.1	gnl|META|YHHO-MONOMER	1.4e-05	44.2	43	44.7	72.1	59.7
WP_008368588.1	gnl|META|MONOMER-20036	6.9e-05	26.0	127	45.1	42.5	25.6
WP_008368609.1	gnl|META|BSU11680-MONOMER	4.8e-05	38.2	68	42.7	55.9	100.0
WP_008368611.1	gnl|META|EG10154-MONOMER	4.1e-13	30.2	192	71.2	46.9	87.8
WP_008368611.1	gnl|META|BSU11700-MONOMER	7.0e-13	29.3	215	70.5	46.0	96.7
WP_008368611.1	gnl|META|G7456-MONOMER	2.9e-11	34.2	114	65.1	57.9	52.6
WP_008368613.1	gnl|META|THIG-MONOMER	1.4e-52	47.2	246	202.6	66.7	94.2
WP_008368613.1	gnl|META|BSU11690-MONOMER	2.3e-50	45.4	249	195.3	63.9	95.0
WP_008368615.1	gnl|META|THIH-MONOMER	1.1e-59	37.8	347	226.9	56.5	85.4
WP_008368617.1	gnl|META|BSU11660-MONOMER	5.4e-17	48.2	85	84.0	67.1	45.5
WP_008368619.1	gnl|META|POTG-MONOMER	2.5e-61	48.5	237	233.4	71.3	27.4
WP_008368619.1	gnl|META|POTA-MONOMER	8.2e-60	43.5	292	228.4	61.6	33.7
WP_008368619.1	gnl|META|YDCT-MONOMER	5.0e-57	37.5	293	219.2	61.4	32.8
WP_008368636.1	gnl|META|EG12013-MONOMER	9.8e-92	31.3	786	334.3	49.5	96.2
WP_008368638.1	gnl|META|RBSB-MONOMER	1.5e-14	20.9	296	76.6	44.9	91.1
WP_008368640.1	gnl|META|RBSC-MONOMER	4.5e-48	38.7	297	188.0	58.6	91.8
WP_008368642.1	gnl|META|MGLA-MONOMER	2.8e-33	42.5	160	137.9	66.2	95.2
WP_008368642.1	gnl|META|XYLG-MONOMER	1.2e-31	43.4	166	132.5	65.1	98.2
WP_008368642.1	gnl|META|RBSA-MONOMER	3.4e-31	44.7	161	131.0	62.1	95.8
WP_008368642.1	gnl|META|ARAG-MONOMER	8.4e-30	39.1	161	126.3	60.2	93.4
WP_008368644.1	gnl|META|MGLA-MONOMER	1.4e-84	48.4	318	309.3	71.1	97.5
WP_008368647.1	gnl|META|PD00219	1.0e-02	31.2	80	35.8	51.2	72.1
WP_008368657.1	gnl|META|ARCB-MONOMER	8.2e-15	37.6	125	76.3	60.8	91.2
WP_008368657.1	gnl|META|BARA-MONOMER	3.4e-13	35.0	120	70.9	60.0	87.6
WP_008368677.1	gnl|META|HS02879-MONOMER	4.6e-12	27.2	147	67.4	48.3	89.0
WP_008368697.1	gnl|META|SYNPCC7942_0260-MONOMER	1.4e-02	25.4	122	36.2	42.6	61.0
WP_008368699.1	gnl|META|EICOMP-MONOMER	1.1e-57	47.3	256	220.7	64.5	45.5
WP_008368699.1	gnl|META|MONOMER-20616	1.4e-57	45.7	256	220.3	67.2	45.5
WP_008368699.1	gnl|META|G12WB-502-MONOMER	1.6e-56	42.0	257	216.9	65.8	45.6
WP_008368699.1	gnl|META|MONOMER-20613	1.6e-56	42.0	257	216.9	65.8	45.6
WP_008368699.1	gnl|META|MONOMER-20614	5.7e-54	45.8	260	208.4	65.8	46.0
WP_008368701.1	gnl|META|MONOMER-20597	2.5e-20	25.4	370	96.3	44.9	78.0
WP_008368720.1	gnl|META|MONOMER-4461	8.6e-13	26.3	217	71.2	44.2	47.9
WP_008368720.1	gnl|META|HS08751-MONOMER	9.6e-12	37.8	98	67.8	57.1	20.9
WP_008368720.1	gnl|META|HS09136-MONOMER	1.2e-11	32.5	126	67.4	54.8	26.5
WP_008368748.1	gnl|META|PHOR-MONOMER	2.0e-01	35.4	65	32.0	55.4	43.0
WP_008368759.1	gnl|META|MONOMER-11919	5.6e-102	38.9	545	367.9	58.2	96.4
WP_008368759.1	gnl|META|MONOMER-18815	6.6e-95	37.9	549	344.4	56.5	96.4
WP_008368761.1	gnl|META|PD00232	2.8e-12	22.2	234	68.9	41.0	78.7
WP_008368787.1	gnl|META|MONOMER-10303	4.5e-74	33.9	389	274.6	56.6	98.2
WP_008368795.1	gnl|META|MONOMER-20008	5.3e-08	31.3	166	53.9	49.4	91.7
WP_008368795.1	gnl|META|G6439-MONOMER	3.5e-07	32.9	161	51.2	50.9	92.9
WP_008368841.1	gnl|META|BAES-MONOMER	4.4e-17	24.4	225	85.1	49.8	63.8
WP_008368841.1	gnl|META|HYDH-MONOMER	4.4e-17	25.7	222	85.1	48.2	63.6
WP_008368841.1	gnl|META|ARCB-MONOMER	4.4e-17	28.2	241	85.1	49.8	67.3
WP_008368841.1	gnl|META|CREC-MONOMER	3.2e-15	26.3	209	79.0	49.3	58.6
WP_008368866.1	gnl|META|MACB	3.2e-48	43.5	223	188.0	66.4	98.7
WP_008368869.1	gnl|META|G6318-MONOMER	1.9e-22	25.2	321	103.2	47.4	76.1
WP_008368869.1	gnl|META|ARCB-MONOMER	1.6e-21	30.3	231	100.1	54.1	54.3
WP_008368869.1	gnl|META|BARA-MONOMER	6.9e-20	24.8	254	94.7	53.5	59.0
WP_008368871.1	gnl|META|CPXR-MONOMER	7.3e-24	29.3	229	107.1	51.5	96.9
WP_008368874.1	gnl|META|MONOMER-16557	1.8e-09	26.2	183	59.7	47.5	54.6
WP_008368877.1	gnl|META|EG10463-MONOMER	4.4e-14	26.3	247	75.5	46.6	56.2
WP_008368877.1	gnl|META|G7682-MONOMER	9.7e-14	23.5	285	74.3	43.5	65.1
WP_008368879.1	gnl|META|EG10625-MONOMER	2.6e-28	30.5	259	123.6	50.2	32.0
WP_008368880.1	gnl|META|CPXR-MONOMER	3.0e-41	38.3	227	164.9	58.1	95.7
WP_008368888.1	gnl|META|MONOMER-12227	8.6e-03	51.9	27	35.0	77.8	46.4
WP_008368888.1	gnl|META|MONOMER-13563	1.1e-02	77.8	18	34.7	77.8	32.1
WP_008368899.1	gnl|META|EG10870-MONOMER	2.0e-14	35.4	147	75.1	58.5	98.0
WP_008368909.1	gnl|META|EG10917-MONOMER	1.4e-15	58.5	65	78.2	73.8	74.7
WP_008368911.1	gnl|META|EG10976-MONOMER	6.3e-13	41.6	101	70.1	59.4	66.4
WP_008368913.1	gnl|META|EG10905-MONOMER	1.1e-07	29.3	92	52.0	53.3	96.8
WP_008368920.1	gnl|META|EG10240-MONOMER	1.4e-09	46.2	65	59.7	67.7	27.2
WP_008368933.1	gnl|META|G6645-MONOMER	2.8e-23	30.6	242	105.1	47.1	95.8
WP_008368935.1	gnl|META|AT4G21470-MONOMER	9.8e-15	28.8	205	76.6	45.9	94.8
WP_008368939.1	gnl|META|EG11003-MONOMER	3.0e-24	37.3	177	108.2	59.9	83.1
WP_008368944.1	gnl|META|MONOMER-363	4.9e-82	49.4	320	300.8	69.4	98.2
WP_008368944.1	gnl|META|6PFK-1-MONOMER	2.7e-80	51.2	320	295.0	66.9	98.2
WP_008368944.1	gnl|META|MONOMER-18281	2.7e-80	51.2	320	295.0	66.9	98.2
WP_008368944.1	gnl|META|MONOMER-13044	1.0e-76	50.2	299	283.1	69.9	91.4
WP_008368946.1	gnl|META|EG10238-MONOMER	7.0e-224	39.6	1183	773.9	57.7	99.1
